            Frequency,              V(L1:2)
11731.06731,0.671983825
11731.31731,0.671962056
11731.56732,0.671940288
11731.81732,0.67191852
11732.06732,0.671896753
11732.31732,0.671874986
11732.56733,0.67185322
11732.81733,0.671831454
11733.06733,0.671809688
11733.31733,0.671787923
11733.56734,0.671766159
11733.81734,0.671744395
11734.06734,0.671722631
11734.31734,0.671700868
11734.56735,0.671679105
11734.81735,0.671657343
11735.06735,0.671635581
11735.31735,0.67161382
11735.56736,0.671592059
11735.81736,0.671570299
11736.06736,0.671548539
11736.31736,0.67152678
11736.56737,0.671505021
11736.81737,0.671483262
11737.06737,0.671461504
11737.31737,0.671439747
11737.56738,0.67141799
11737.81738,0.671396233
11738.06738,0.671374477
11738.31738,0.671352721
11738.56739,0.671330966
11738.81739,0.671309211
11739.06739,0.671287457
11739.31739,0.671265703
11739.5674,0.67124395
11739.8174,0.671222197
11740.0674,0.671200445
11740.3174,0.671178693
11740.56741,0.671156942
11740.81741,0.671135191
11741.06741,0.67111344
11741.31741,0.67109169
11741.56742,0.67106994
11741.81742,0.671048191
11742.06742,0.671026443
11742.31742,0.671004695
11742.56743,0.670982947
11742.81743,0.6709612
11743.06743,0.670939453
11743.31743,0.670917707
11743.56744,0.670895961
11743.81744,0.670874215
11744.06744,0.67085247
11744.31744,0.670830726
11744.56745,0.670808982
11744.81745,0.670787239
11745.06745,0.670765496
11745.31745,0.670743753
11745.56746,0.670722011
11745.81746,0.670700269
11746.06746,0.670678528
11746.31746,0.670656788
11746.56747,0.670635047
11746.81747,0.670613308
11747.06747,0.670591568
11747.31747,0.67056983
11747.56748,0.670548091
11747.81748,0.670526353
11748.06748,0.670504616
11748.31748,0.670482879
11748.56749,0.670461143
11748.81749,0.670439407
11749.06749,0.670417671
11749.31749,0.670395936
11749.5675,0.670374202
11749.8175,0.670352467
11750.0675,0.670330734
11750.3175,0.670309001
11750.56751,0.670287268
11750.81751,0.670265536
11751.06751,0.670243804
11751.31751,0.670222073
11751.56752,0.670200342
11751.81752,0.670178612
11752.06752,0.670156882
11752.31752,0.670135152
11752.56753,0.670113424
11752.81753,0.670091695
11753.06753,0.670069967
11753.31753,0.67004824
11753.56754,0.670026513
11753.81754,0.670004786
11754.06754,0.66998306
11754.31754,0.669961334
11754.56755,0.669939609
11754.81755,0.669917884
11755.06755,0.66989616
11755.31755,0.669874437
11755.56756,0.669852713
11755.81756,0.66983099
11756.06756,0.669809268
11756.31756,0.669787546
11756.56757,0.669765825
11756.81757,0.669744104
11757.06757,0.669722384
11757.31757,0.669700664
11757.56758,0.669678944
11757.81758,0.669657225
11758.06758,0.669635507
11758.31758,0.669613788
11758.56759,0.669592071
11758.81759,0.669570354
11759.06759,0.669548637
11759.31759,0.669526921
11759.5676,0.669505205
11759.8176,0.66948349
11760.0676,0.669461775
11760.3176,0.669440061
11760.56761,0.669418347
11760.81761,0.669396634
11761.06761,0.669374921
11761.31761,0.669353208
11761.56762,0.669331497
11761.81762,0.669309785
11762.06762,0.669288074
11762.31762,0.669266364
11762.56763,0.669244654
11762.81763,0.669222944
11763.06763,0.669201235
11763.31763,0.669179526
11763.56764,0.669157818
11763.81764,0.66913611
11764.06764,0.669114403
11764.31764,0.669092697
11764.56765,0.66907099
11764.81765,0.669049285
11765.06765,0.669027579
11765.31765,0.669005874
11765.56766,0.66898417
11765.81766,0.668962466
11766.06766,0.668940763
11766.31766,0.66891906
11766.56767,0.668897357
11766.81767,0.668875655
11767.06767,0.668853954
11767.31767,0.668832253
11767.56768,0.668810552
11767.81768,0.668788852
11768.06768,0.668767153
11768.31768,0.668745454
11768.56769,0.668723755
11768.81769,0.668702057
11769.06769,0.668680359
11769.31769,0.668658662
11769.5677,0.668636965
11769.8177,0.668615269
11770.0677,0.668593573
11770.3177,0.668571878
11770.56771,0.668550183
11770.81771,0.668528488
11771.06771,0.668506794
11771.31771,0.668485101
11771.56772,0.668463408
11771.81772,0.668441716
11772.06772,0.668420023
11772.31772,0.668398332
11772.56773,0.668376641
11772.81773,0.66835495
11773.06773,0.66833326
11773.31773,0.668311571
11773.56774,0.668289881
11773.81774,0.668268193
11774.06774,0.668246505
11774.31774,0.668224817
11774.56775,0.66820313
11774.81775,0.668181443
11775.06775,0.668159757
11775.31775,0.668138071
11775.56776,0.668116385
11775.81776,0.6680947
11776.06776,0.668073016
11776.31776,0.668051332
11776.56777,0.668029649
11776.81777,0.668007966
11777.06777,0.667986283
11777.31777,0.667964601
11777.56778,0.66794292
11777.81778,0.667921239
11778.06778,0.667899558
11778.31778,0.667877878
11778.56779,0.667856198
11778.81779,0.667834519
11779.06779,0.667812841
11779.31779,0.667791162
11779.5678,0.667769485
11779.8178,0.667747807
11780.0678,0.667726131
11780.3178,0.667704454
11780.56781,0.667682779
11780.81781,0.667661103
11781.06781,0.667639428
11781.31781,0.667617754
11781.56782,0.66759608
11781.81782,0.667574407
11782.06782,0.667552734
11782.31782,0.667531061
11782.56783,0.667509389
11782.81783,0.667487718
11783.06783,0.667466047
11783.31783,0.667444376
11783.56784,0.667422706
11783.81784,0.667401037
11784.06784,0.667379368
11784.31784,0.667357699
11784.56785,0.667336031
11784.81785,0.667314363
11785.06785,0.667292696
11785.31785,0.667271029
11785.56786,0.667249363
11785.81786,0.667227697
11786.06786,0.667206032
11786.31786,0.667184367
11786.56787,0.667162703
11786.81787,0.667141039
11787.06787,0.667119376
11787.31787,0.667097713
11787.56788,0.66707605
11787.81788,0.667054388
11788.06788,0.667032727
11788.31788,0.667011066
11788.56789,0.666989405
11788.81789,0.666967745
11789.06789,0.666946086
11789.31789,0.666924427
11789.5679,0.666902768
11789.8179,0.66688111
11790.0679,0.666859453
11790.3179,0.666837795
11790.56791,0.666816139
11790.81791,0.666794483
11791.06791,0.666772827
11791.31791,0.666751172
11791.56792,0.666729517
11791.81792,0.666707863
11792.06792,0.666686209
11792.31792,0.666664556
11792.56793,0.666642903
11792.81793,0.666621251
11793.06793,0.666599599
11793.31793,0.666577947
11793.56794,0.666556296
11793.81794,0.666534646
11794.06794,0.666512996
11794.31794,0.666491347
11794.56795,0.666469698
11794.81795,0.666448049
11795.06795,0.666426401
11795.31795,0.666404754
11795.56796,0.666383107
11795.81796,0.66636146
11796.06796,0.666339814
11796.31796,0.666318168
11796.56797,0.666296523
11796.81797,0.666274879
11797.06797,0.666253235
11797.31797,0.666231591
11797.56798,0.666209948
11797.81798,0.666188305
11798.06798,0.666166663
11798.31798,0.666145021
11798.56799,0.66612338
11798.81799,0.666101739
11799.06799,0.666080099
11799.31799,0.666058459
11799.568,0.66603682
11799.818,0.666015181
11800.068,0.665993542
11800.318,0.665971904
11800.56801,0.665950267
11800.81801,0.66592863
11801.06801,0.665906994
11801.31801,0.665885358
11801.56802,0.665863722
11801.81802,0.665842087
11802.06802,0.665820453
11802.31802,0.665798819
11802.56803,0.665777185
11802.81803,0.665755552
11803.06803,0.66573392
11803.31803,0.665712287
11803.56804,0.665690656
11803.81804,0.665669025
11804.06804,0.665647394
11804.31804,0.665625764
11804.56805,0.665604134
11804.81805,0.665582505
11805.06805,0.665560876
11805.31805,0.665539248
11805.56806,0.66551762
11805.81806,0.665495993
11806.06806,0.665474366
11806.31806,0.66545274
11806.56807,0.665431114
11806.81807,0.665409489
11807.06807,0.665387864
11807.31807,0.66536624
11807.56808,0.665344616
11807.81808,0.665322992
11808.06808,0.66530137
11808.31808,0.665279747
11808.56809,0.665258125
11808.81809,0.665236504
11809.06809,0.665214883
11809.31809,0.665193262
11809.5681,0.665171642
11809.8181,0.665150023
11810.0681,0.665128404
11810.3181,0.665106785
11810.56811,0.665085167
11810.81811,0.66506355
11811.06811,0.665041932
11811.31811,0.665020316
11811.56812,0.6649987
11811.81812,0.664977084
11812.06812,0.664955469
11812.31812,0.664933854
11812.56813,0.66491224
11812.81813,0.664890626
11813.06813,0.664869013
11813.31813,0.6648474
11813.56814,0.664825788
11813.81814,0.664804176
11814.06814,0.664782565
11814.31814,0.664760954
11814.56815,0.664739344
11814.81815,0.664717734
11815.06815,0.664696125
11815.31815,0.664674516
11815.56816,0.664652908
11815.81816,0.6646313
11816.06816,0.664609692
11816.31816,0.664588086
11816.56817,0.664566479
11816.81817,0.664544873
11817.06817,0.664523268
11817.31817,0.664501663
11817.56818,0.664480058
11817.81818,0.664458454
11818.06818,0.664436851
11818.31818,0.664415248
11818.56819,0.664393645
11818.81819,0.664372043
11819.06819,0.664350442
11819.31819,0.664328841
11819.5682,0.66430724
11819.8182,0.66428564
11820.0682,0.66426404
11820.3182,0.664242441
11820.56821,0.664220843
11820.81821,0.664199245
11821.06821,0.664177647
11821.31821,0.66415605
11821.56822,0.664134453
11821.81822,0.664112857
11822.06822,0.664091261
11822.31822,0.664069666
11822.56823,0.664048071
11822.81823,0.664026477
11823.06823,0.664004883
11823.31823,0.66398329
11823.56824,0.663961697
11823.81824,0.663940105
11824.06824,0.663918513
11824.31824,0.663896922
11824.56825,0.663875331
11824.81825,0.663853741
11825.06825,0.663832151
11825.31825,0.663810561
11825.56826,0.663788973
11825.81826,0.663767384
11826.06826,0.663745796
11826.31826,0.663724209
11826.56827,0.663702622
11826.81827,0.663681036
11827.06827,0.66365945
11827.31827,0.663637864
11827.56828,0.663616279
11827.81828,0.663594695
11828.06828,0.663573111
11828.31828,0.663551527
11828.56829,0.663529944
11828.81829,0.663508362
11829.06829,0.66348678
11829.31829,0.663465198
11829.5683,0.663443617
11829.8183,0.663422036
11830.0683,0.663400456
11830.3183,0.663378877
11830.56831,0.663357298
11830.81831,0.663335719
11831.06831,0.663314141
11831.31831,0.663292563
11831.56832,0.663270986
11831.81832,0.663249409
11832.06832,0.663227833
11832.31832,0.663206258
11832.56833,0.663184682
11832.81833,0.663163108
11833.06833,0.663141534
11833.31833,0.66311996
11833.56834,0.663098387
11833.81834,0.663076814
11834.06834,0.663055242
11834.31834,0.66303367
11834.56835,0.663012099
11834.81835,0.662990528
11835.06835,0.662968958
11835.31835,0.662947388
11835.56836,0.662925818
11835.81836,0.66290425
11836.06836,0.662882681
11836.31836,0.662861114
11836.56837,0.662839546
11836.81837,0.662817979
11837.06837,0.662796413
11837.31837,0.662774847
11837.56838,0.662753282
11837.81838,0.662731717
11838.06838,0.662710152
11838.31838,0.662688589
11838.56839,0.662667025
11838.81839,0.662645462
11839.06839,0.6626239
11839.31839,0.662602338
11839.5684,0.662580776
11839.8184,0.662559215
11840.0684,0.662537655
11840.3184,0.662516095
11840.56841,0.662494536
11840.81841,0.662472977
11841.06841,0.662451418
11841.31841,0.66242986
11841.56842,0.662408303
11841.81842,0.662386746
11842.06842,0.662365189
11842.31842,0.662343633
11842.56843,0.662322077
11842.81843,0.662300522
11843.06843,0.662278968
11843.31843,0.662257414
11843.56844,0.66223586
11843.81844,0.662214307
11844.06844,0.662192754
11844.31844,0.662171202
11844.56845,0.662149651
11844.81845,0.6621281
11845.06845,0.662106549
11845.31845,0.662084999
11845.56846,0.662063449
11845.81846,0.6620419
11846.06846,0.662020351
11846.31846,0.661998803
11846.56847,0.661977256
11846.81847,0.661955708
11847.06847,0.661934162
11847.31847,0.661912616
11847.56848,0.66189107
11847.81848,0.661869525
11848.06848,0.66184798
11848.31848,0.661826436
11848.56849,0.661804892
11848.81849,0.661783349
11849.06849,0.661761806
11849.31849,0.661740264
11849.5685,0.661718722
11849.8185,0.661697181
11850.0685,0.66167564
11850.3185,0.6616541
11850.56851,0.66163256
11850.81851,0.661611021
11851.06851,0.661589482
11851.31851,0.661567944
11851.56852,0.661546406
11851.81852,0.661524869
11852.06852,0.661503332
11852.31852,0.661481795
11852.56853,0.66146026
11852.81853,0.661438724
11853.06853,0.661417189
11853.31853,0.661395655
11853.56854,0.661374121
11853.81854,0.661352588
11854.06854,0.661331055
11854.31854,0.661309523
11854.56855,0.661287991
11854.81855,0.661266459
11855.06855,0.661244929
11855.31855,0.661223398
11855.56856,0.661201868
11855.81856,0.661180339
11856.06856,0.66115881
11856.31856,0.661137282
11856.56857,0.661115754
11856.81857,0.661094226
11857.06857,0.661072699
11857.31857,0.661051173
11857.56858,0.661029647
11857.81858,0.661008122
11858.06858,0.660986597
11858.31858,0.660965072
11858.56859,0.660943548
11858.81859,0.660922025
11859.06859,0.660900502
11859.31859,0.66087898
11859.5686,0.660857458
11859.8186,0.660835936
11860.0686,0.660814415
11860.3186,0.660792895
11860.56861,0.660771375
11860.81861,0.660749855
11861.06861,0.660728336
11861.31861,0.660706818
11861.56862,0.6606853
11861.81862,0.660663782
11862.06862,0.660642265
11862.31862,0.660620749
11862.56863,0.660599233
11862.81863,0.660577717
11863.06863,0.660556202
11863.31863,0.660534688
11863.56864,0.660513174
11863.81864,0.66049166
11864.06864,0.660470147
11864.31864,0.660448635
11864.56865,0.660427123
11864.81865,0.660405611
11865.06865,0.6603841
11865.31865,0.66036259
11865.56866,0.660341079
11865.81866,0.66031957
11866.06866,0.660298061
11866.31866,0.660276552
11866.56867,0.660255044
11866.81867,0.660233537
11867.06867,0.66021203
11867.31867,0.660190523
11867.56868,0.660169017
11867.81868,0.660147512
11868.06868,0.660126006
11868.31868,0.660104502
11868.56869,0.660082998
11868.81869,0.660061494
11869.06869,0.660039991
11869.31869,0.660018489
11869.5687,0.659996986
11869.8187,0.659975485
11870.0687,0.659953984
11870.3187,0.659932483
11870.56871,0.659910983
11870.81871,0.659889484
11871.06871,0.659867984
11871.31871,0.659846486
11871.56872,0.659824988
11871.81872,0.65980349
11872.06872,0.659781993
11872.31872,0.659760497
11872.56873,0.659739
11872.81873,0.659717505
11873.06873,0.65969601
11873.31873,0.659674515
11873.56874,0.659653021
11873.81874,0.659631527
11874.06874,0.659610034
11874.31874,0.659588542
11874.56875,0.65956705
11874.81875,0.659545558
11875.06875,0.659524067
11875.31875,0.659502576
11875.56876,0.659481086
11875.81876,0.659459597
11876.06876,0.659438107
11876.31876,0.659416619
11876.56877,0.659395131
11876.81877,0.659373643
11877.06877,0.659352156
11877.31877,0.659330669
11877.56878,0.659309183
11877.81878,0.659287698
11878.06878,0.659266213
11878.31878,0.659244728
11878.56879,0.659223244
11878.81879,0.65920176
11879.06879,0.659180277
11879.31879,0.659158795
11879.5688,0.659137312
11879.8188,0.659115831
11880.0688,0.65909435
11880.3188,0.659072869
11880.56881,0.659051389
11880.81881,0.659029909
11881.06881,0.65900843
11881.31881,0.658986952
11881.56882,0.658965474
11881.81882,0.658943996
11882.06882,0.658922519
11882.31882,0.658901042
11882.56883,0.658879566
11882.81883,0.658858091
11883.06883,0.658836615
11883.31883,0.658815141
11883.56884,0.658793667
11883.81884,0.658772193
11884.06884,0.65875072
11884.31884,0.658729247
11884.56885,0.658707775
11884.81885,0.658686304
11885.06885,0.658664833
11885.31885,0.658643362
11885.56886,0.658621892
11885.81886,0.658600422
11886.06886,0.658578953
11886.31886,0.658557485
11886.56887,0.658536017
11886.81887,0.658514549
11887.06887,0.658493082
11887.31887,0.658471615
11887.56888,0.658450149
11887.81888,0.658428684
11888.06888,0.658407219
11888.31888,0.658385754
11888.56889,0.65836429
11888.81889,0.658342826
11889.06889,0.658321363
11889.31889,0.658299901
11889.5689,0.658278439
11889.8189,0.658256977
11890.0689,0.658235516
11890.3189,0.658214056
11890.56891,0.658192596
11890.81891,0.658171136
11891.06891,0.658149677
11891.31891,0.658128218
11891.56892,0.65810676
11891.81892,0.658085303
11892.06892,0.658063846
11892.31892,0.658042389
11892.56893,0.658020933
11892.81893,0.657999478
11893.06893,0.657978023
11893.31893,0.657956568
11893.56894,0.657935114
11893.81894,0.657913661
11894.06894,0.657892208
11894.31894,0.657870755
11894.56895,0.657849303
11894.81895,0.657827852
11895.06895,0.657806401
11895.31895,0.65778495
11895.56896,0.6577635
11895.81896,0.657742051
11896.06896,0.657720602
11896.31896,0.657699153
11896.56897,0.657677705
11896.81897,0.657656258
11897.06897,0.657634811
11897.31897,0.657613365
11897.56898,0.657591919
11897.81898,0.657570473
11898.06898,0.657549028
11898.31898,0.657527584
11898.56899,0.65750614
11898.81899,0.657484696
11899.06899,0.657463253
11899.31899,0.657441811
11899.569,0.657420369
11899.819,0.657398928
11900.069,0.657377487
11900.319,0.657356046
11900.56901,0.657334607
11900.81901,0.657313167
11901.06901,0.657291728
11901.31901,0.65727029
11901.56902,0.657248852
11901.81902,0.657227415
11902.06902,0.657205978
11902.31902,0.657184541
11902.56903,0.657163106
11902.81903,0.65714167
11903.06903,0.657120235
11903.31903,0.657098801
11903.56904,0.657077367
11903.81904,0.657055934
11904.06904,0.657034501
11904.31904,0.657013069
11904.56905,0.656991637
11904.81905,0.656970206
11905.06905,0.656948775
11905.31905,0.656927344
11905.56906,0.656905915
11905.81906,0.656884485
11906.06906,0.656863057
11906.31906,0.656841628
11906.56907,0.656820201
11906.81907,0.656798773
11907.06907,0.656777347
11907.31907,0.65675592
11907.56908,0.656734495
11907.81908,0.656713069
11908.06908,0.656691645
11908.31908,0.65667022
11908.56909,0.656648797
11908.81909,0.656627373
11909.06909,0.656605951
11909.31909,0.656584529
11909.5691,0.656563107
11909.8191,0.656541686
11910.0691,0.656520265
11910.3191,0.656498845
11910.56911,0.656477425
11910.81911,0.656456006
11911.06911,0.656434587
11911.31911,0.656413169
11911.56912,0.656391752
11911.81912,0.656370334
11912.06912,0.656348918
11912.31912,0.656327502
11912.56913,0.656306086
11912.81913,0.656284671
